name,uri,genres,albums,tracks,last_album_date,first_album_date,popularity,followers,playlist_count,spotify_url,image_320,lastfm_listeners,lastfm_playcount,personal_playcount,lastfm_tags,summary,tour_status,tour_date,tour_coperformers,festival_coperformers
sleep token,spotify:artist:2n2RSaZqBuUUukhbLlpnE6,"['progressive metal', 'metalcore']",7,84,2025-05-09,2019-11-21,84,2531760,0,https://open.spotify.com/artist/2n2RSaZqBuUUukhbLlpnE6,https://i.scdn.co/image/ab67616100005174d00c2ff422829437e6b5f1e0,640377,103999965,3235,"['Progressive metal', 'alternative metal', 'Progressive rock', 'DJENT', 'seen live']","Sleep Token are a British progressive rock band from London, England, formed in 2016. The group is an anonymous, masked collective led by a frontman using the moniker Vessel. The band blend many styles, including progressive metal/rock, alternative metal/rock, post-metal, djent and indie rock. 

After self-releasing their debut extended play (EP) One in 2016, the band signed with Basick Records and issued a follow-up, Two, the next year. The group later signed with Spinefarm Records and released their debut full-length album Sundowning in 2019 <a href=""https://www.last.fm/music/Sleep+Token"">Read more on Last.fm</a>",upcoming_tour,2025-10-08,set(),Counter()
suicide silence,spotify:artist:6HZr7Fs2VfV1PYHIwo8Ylc,"['deathcore', 'metalcore', 'death metal', 'metal', 'screamo']",10,143,2023-03-10,2008-07-13,55,905298,0,https://open.spotify.com/artist/6HZr7Fs2VfV1PYHIwo8Ylc,https://i.scdn.co/image/ab676161000051743d199e5cdd7d8e1f57c99a74,609698,26661747,0,"['deathcore', 'death metal', 'grindcore', 'metalcore', 'hardcore']","Suicide Silence is an American deathcore band from Riverside, California. The band was established in 2002, and has released six studio albums, three EPs, and nineteen music videos. They were awarded the Revolver Golden God award for ""Best New Talent"" in 2009. The group currently consists of guitarists Chris Garza and Mark Heylmun, bassist Dan Kenny, vocalist Hernan ""Eddie"" Hermida and drummer Ernie Iniguez.

History
Formation, demos and self-titled debut EP (2002–2006) <a href=""https://www.last.fm/music/Suicide+Silence"">Read more on Last.fm</a>",upcoming_tour,2026-01-18,set(),Counter()
erra,spotify:artist:2UoOdQyBGyzrEfxcY77ce0,"['djent', 'metalcore', 'progressive metal', 'metal', 'deathcore', 'post-hardcore']",8,97,2024-04-05,2011-11-30,57,304094,0,https://open.spotify.com/artist/2UoOdQyBGyzrEfxcY77ce0,https://i.scdn.co/image/ab676161000051745ae7c93ac2dd38f6a63535c7,187393,13145944,2,"['Progressive Metalcore', 'metalcore', 'melodic metalcore', 'Technical Metalcore', 'post-hardcore']","1. Erra (stylized as ERRA) is a progressive metalcore band hailing from Birmingham, AL. Erra was founded in 2009 and to date they have released 3 EPs and 5 full length albums. The name ""Erra"" comes from the god of mayhem in Akkadian mythology; their song 'Seven' on the album""Impulse"" tells some of the epic of Erra.

Current Lineup:
Heavy Vocals - J.T. Cavey
Guitar/Clean Vocals - Jesse Cash
Drums - Alex Ballew
Bass - Conor Hesse
Guitar - Clint Tustin <a href=""https://www.last.fm/music/Erra"">Read more on Last.fm</a>",upcoming_tour,2025-08-21,set(),Counter()
dj ez,spotify:artist:2s9jj4rRDALMOywgqPOTuV,['uk garage'],1,32,2013-09-16,2013-09-16,12,2882,0,https://open.spotify.com/artist/2s9jj4rRDALMOywgqPOTuV,https://i.scdn.co/image/ab67616d00001e0206a4ce8e2b90377ee26cc822,7985,51405,0,"['UK Garage', '2step', 'speed garage', 'garage', 'seen live']","DJ EZ (pronounced E-Zed) is a DJ from Tottenham, North London, specialising in UK garage music. He is widely regarded as one of the greatest DJs ever to grace the UK garage scene.

In 1989, at the age of 15, EZ (known at the time as Easy O) started his radio career on a pirate radio station called Dance 93FM playing House music, where he remained for 4 years. In early 1994, EZ set up his own pirate radio station based in Tottenham called Dimension FM, playing mostly Hardcore dance music, Rave music and House music. <a href=""https://www.last.fm/music/DJ+EZ"">Read more on Last.fm</a>",not_touring,,set(),Counter()
hawthorne heights,spotify:artist:126FigDBtqwS2YsOYMTPQe,"['emo', 'screamo', 'post-hardcore', 'pop punk']",18,227,2024-11-08,2004,56,553927,0,https://open.spotify.com/artist/126FigDBtqwS2YsOYMTPQe,https://i.scdn.co/image/ab67616100005174ec6c4aca4f74d2aca483c34f,836146,18083487,0,"['emo', 'screamo', 'rock', 'alternative', 'seen live']","Formed in Dayton, Ohio in 2001. Playing from the start on self-booked tours across the country gave them some initial national exposure, but they weren't signed to Victory Records until late 2003.

Hawthorne Heights developed a huge MySpace following that became a catalyst that would launch them from underground to international awareness. The band became regulars on MTV, their signature hit Ohio Is For Lovers the anthem for the new wave of “emo”. <a href=""https://www.last.fm/music/Hawthorne+Heights"">Read more on Last.fm</a>",on_tour,2025-07-25,set(),Counter()
escape the fate,spotify:artist:5ojhEavq6altxW8fWIlLum,"['emo', 'post-hardcore', 'screamo', 'metalcore']",12,159,2025-03-14,2006-10-03,64,1431984,0,https://open.spotify.com/artist/5ojhEavq6altxW8fWIlLum,https://i.scdn.co/image/ab676161000051748b683fb42bab8b7eb5093134,1281095,48366443,0,"['post-hardcore', 'screamo', 'emocore', 'hardcore', 'emo']","Escape The Fate is a post-hardcore band formed in 2005 in Las Vegas, Nevada, United States. The band currently consists of Robert Ortiz (drums). Craig Mabbitt (vocals), TJ Bell (rhythm guitar, vocals), Kevin ""Thrasher"" Gruft (guitar, keyboards, vocals), and touring member Erik Jensen (bass). Ortiz is the only original member still in Escape the Fate. The band has released six studio albums: two on Epitaph, one on DGC, and three on Eleven Seven.

Before forming Escape the Fate <a href=""https://www.last.fm/music/Escape+the+Fate"">Read more on Last.fm</a>",upcoming_tour,2025-09-18,set(),Counter()
beartooth,spotify:artist:6vwjIs0tbIiseJMR3pqwiL,"['metalcore', 'post-hardcore']",13,206,2025-07-11,2014-06-10,64,862930,0,https://open.spotify.com/artist/6vwjIs0tbIiseJMR3pqwiL,https://i.scdn.co/image/ab67616100005174d2219c00e2fa1f2aaddcbf24,371040,19365775,0,"['post-hardcore', 'metalcore', 'hardcore', 'seen live', 'metal']","Beartooth are a band from Columbus, Ohio started by Caleb Shomo (Class, ex-Attack Attack!)
Current members:
Caleb Shomo - Vocals (2012-present)
Zach Huston - Guitar (2018-present)
Oshie Bichar- Bass  (2014-present) (ex-City Lights)
Will Deely - rhythm guitar (2021-present)
Connor Denis – drums, percussion (2016–present)

Former members:
Taylor Lumley - Guitar (2013-2018)
Nick Reed – bass, backing vocals (2013–14)
Brandon Mullins – drums, percussion (2013–16) <a href=""https://www.last.fm/music/Beartooth"">Read more on Last.fm</a>",on_tour,2025-07-27,set(),Counter()
pvris,spotify:artist:6oFs3qk4VepIVFdoD4jmsy,[],7,88,2025-03-14,2014-11-04,63,711587,0,https://open.spotify.com/artist/6oFs3qk4VepIVFdoD4jmsy,https://i.scdn.co/image/ab67616100005174cb455882a724905a59af80f0,613363,27710608,0,"['alternative rock', 'electronic', 'rock', 'female vocalists', 'seen live']","Pvris (pronounced ""Paris"" and stylized PVRIS) is a pop rock act formed by multi-instrumentalist, singer, songwriter, and producer Lyndsey Gunnulfsen. Over her decade-long career, Gunnulfsen has released four studio LPs: White Noise in November 2014 featuring the hits ""You and I"", and ""My House"", All We Know of Heaven, All We Need of Hell in 2017 featuring ""What's Wrong"", Use Me in 2020 featuring ""Hallucinations"", and EVERGREEN in 2023 featuring ""ANIMAL"" and ""GODDESS"". <a href=""https://www.last.fm/music/PVRIS"">Read more on Last.fm</a>",upcoming_tour,2025-08-14,set(),Counter()
wind walkers,spotify:artist:2K2bsaNeuQAFkuVwrrlJe0,"['metalcore', 'post-hardcore']",2,23,2023-11-17,2018-06-21,63,99035,0,https://open.spotify.com/artist/2K2bsaNeuQAFkuVwrrlJe0,https://i.scdn.co/image/ab67616100005174f653528e82fdc72960d31e97,105259,2598937,1,"['post-hardcore', 'metalcore', 'progressive hardcore', 'hardcore', 'Progressive metal']","Hailing from the vibrant music scene of central Massachusetts, Wind Walkers are leading in redefining the very essence of post-hardcore and alternative metal. 

Alongside the instrumental expertise of Timothy Comeau and Neil Comeau on guitar, Craig Martin on bass, and Ethan Cheesman on drums, the pivotal moment of their evolution came with the addition of vocalist Trevor Borg. With his exceptional vocal prowess and captivating stage presence, he's added a new layer of depth and intensity to their already established sound.  <a href=""https://www.last.fm/music/Wind+Walkers"">Read more on Last.fm</a>",upcoming_tour,2025-09-25,set(),Counter()
bury tomorrow,spotify:artist:6BD4lgmnh4vy6kkCaZRDWt,"['metalcore', 'metal', 'deathcore', 'post-hardcore']",9,110,2025-05-16,2012-07-13,57,331871,0,https://open.spotify.com/artist/6BD4lgmnh4vy6kkCaZRDWt,https://i.scdn.co/image/ab6761610000517443a3364c32955912280b55c1,256471,13838803,0,"['metalcore', 'melodic metalcore', 'hardcore', 'british', 'seen live']","Bury Tomorrow is a melodic metalcore band from Hampshire, England that formed in 2006. The band is composed of lead vocalist Dani Winter-Bates, rhythm guitarist and singer Jason Cameron, bassist Davyd Winter-Bates, drummer Adam Jackson and lead guitarist Kristan Dawson, who replaced founding guitarist Mehdi Vismara in 2013.  Bury Tomorrow have released two extended plays and four full-length albums. Their most recent album, Earthbound, was released in January 2016 through Nuclear Blast Records. <a href=""https://www.last.fm/music/Bury+Tomorrow"">Read more on Last.fm</a>",upcoming_tour,2025-10-18,set(),Counter()
architects,spotify:artist:3ZztVuWxHzNpl0THurTFCv,"['metalcore', 'djent', 'mathcore', 'metal', 'post-hardcore', 'deathcore']",12,143,2025-02-28,2006-05-15,70,1188982,0,https://open.spotify.com/artist/3ZztVuWxHzNpl0THurTFCv,https://i.scdn.co/image/ab67616100005174d8691d3ca44cd95c89a40da4,736084,66832675,14,"['metalcore', 'mathcore', 'hardcore', 'seen live', 'metal']","1) Architects are a mathcore/metalcore/alternative metal band from Brighton, East Sussex, United Kingdom, formed in 2004 by twin brothers Dan and Tom Searle. As drummer and guitarist, respectively, they were joined by guitarist Tim Hillier-Brook, bassist Tim Lucas, and vocalist Matt Johnson. Strongly influenced by the Dillinger Escape Plan, their initial sound was coarse, chaotic, and rhythmically complex. Lucas was soon replaced by Alex Dean while Johnson left after the release of their debut album Nightmares (2006). <a href=""https://www.last.fm/music/Architects"">Read more on Last.fm</a>",upcoming_tour,2025-08-14,set(),Counter()
municipal waste,spotify:artist:2Ah9OuOj7B57gPD1cbwiaE,"['thrash metal', 'speed metal', 'groove metal', 'metal', 'hardcore punk']",8,115,2024-03-07,2003-06-03,51,334952,0,https://open.spotify.com/artist/2Ah9OuOj7B57gPD1cbwiaE,https://i.scdn.co/image/ab67616100005174daac7455223877a5069d2365,378383,15022227,0,"['thrash metal', 'crossover', 'hardcore', 'thrash', 'seen live']","Municipal Waste is a crossover thrash band from Richmond, USA, formed in 2000. To date, the band has released six studio albums, three EPs and four splits. They have gone through several line-up changes, leaving vocalist Tony Foresta and guitarist Ryan Waste as the only constant members. In addition to Foresta and Waste, their current lineup includes Nick ""Nikropolis"" Poulos on guitar, Philip ""Landphil"" Hall on bass and Dave Witte on drums. 

 Municipal Waste played their first show at a Richmond New Year's Eve Keg party in 2000/2001. <a href=""https://www.last.fm/music/Municipal+Waste"">Read more on Last.fm</a>",upcoming_tour,2025-10-14,set(),Counter()
boys like girls,spotify:artist:0vWCyXMrrvMlCcepuOJaGI,"['pop punk', 'emo']",4,48,2023-10-20,2006,63,1266499,0,https://open.spotify.com/artist/0vWCyXMrrvMlCcepuOJaGI,https://i.scdn.co/image/ab67616100005174c7f04a5b4bdfd68e31816fc2,1429254,29019027,1,"['pop punk', 'alternative', 'rock', 'emo', 'indie']","Boys Like Girls are a pop rock/power pop band that formed in Andover, Massachusetts, United States in 2005. Influenced by contemporary emo and pop punk groups, they're perhaps best known for their hit song ""The Great Escape"". The band currently consists of Martin Johnson (vocals, guitar), Paul DiGiovanni (guitar, vocals), Morgan Dorr (bass), and John Keefe (drums). The group's original bassist, Bryan Donahue, left the band in 2011.

In February 2011, the band announced they would be going on an indefinite hiatus. <a href=""https://www.last.fm/music/Boys+Like+Girls"">Read more on Last.fm</a>",on_tour,2025-08-08,set(),Counter()
boundaries,spotify:artist:7a29ko2je7GUMrbmwn4t3I,"['metalcore', 'deathcore', 'hardcore', 'mathcore']",4,42,2024-03-29,2017-03-27,50,85288,0,https://open.spotify.com/artist/7a29ko2je7GUMrbmwn4t3I,https://i.scdn.co/image/ab67616100005174f7bc0d5d4e0342bf902d83a1,65530,4129463,0,"['metalcore', 'hardcore', 'beatdown hardcore', 'metallic hardcore', 'american']","There are several artists named Boundaries:

1) Boundaries is a five-piece metalcore band from Hartford, Connecticut, comprising of frontman Matt McDougal, drummer Tim Sullivan, bassist Nathan Calcagno and Cody DelVecchio and Cory Emond both on guitars. They released their first full-length album Your Receding Warmth in 2020, and their second full-length offering, Burying Brightness in 2022. The band is currently signed to 3DOT Recordings.

2) Boundaries is a shoegaze/post-punk band from Denmark. <a href=""https://www.last.fm/music/Boundaries"">Read more on Last.fm</a>",upcoming_tour,2025-08-24,set(),Counter()
devildriver,spotify:artist:79el7mcHYhXYW3Zek21i0L,"['groove metal', 'metal', 'melodic death metal']",12,154,2023-05-12,2003,50,523054,0,https://open.spotify.com/artist/79el7mcHYhXYW3Zek21i0L,https://i.scdn.co/image/ab67616100005174f99405f1e69f1094848e26e8,592191,23582279,0,"['metalcore', 'groove metal', 'metal', 'death metal', 'thrash metal']","DevilDriver is a groove metal band from California, United States that formed in 2002. The group was started by Dez Fafara, formerly of the band Coal Chamber, as a result of frustrations stemming from the more mainstream direction his former band mates were attempting to take their music. After the demise of Coal Chamber, DevilDriver became his main focus. Their debut album, the self-titled ""DevilDriver"", was released on October 23, 2003 under Roadrunner Records. <a href=""https://www.last.fm/music/DevilDriver"">Read more on Last.fm</a>",not_touring,,set(),Counter()
president,spotify:artist:40nPYop0FOD9Syyu5y4dAU,[],0,0,,,58,109827,0,https://open.spotify.com/artist/40nPYop0FOD9Syyu5y4dAU,https://i.scdn.co/image/ab676161000051744d68bae10e2b132c3862c924,40626,518823,4,"['metalcore', 'hardcore', 'thrash metal', 'british', 'Canadian']","There are multiple artists using this name.

1. Swedish Rock & Roll band.
2. President is the solo musical project of Harris Klahr, formerly of Q and Not U.
3. President was a Finnish Punk band from Vaasa, Finland. 
4. President is a Hardcore / Metal band from Canada. They released their CD/EP ""Full House"" in May of 2011.
5. President - A Drum and Bass duo from England.
6. President was a 1990s Spanish Thrash metal band.
7. President is a masked band formed in 2025, rumored to be fronted by Charlie Simpson of Busted and Fightstar. <a href=""https://www.last.fm/music/President"">Read more on Last.fm</a>",on_tour,2025-07-30,set(),Counter()
trippie redd,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,['melodic rap'],15,323,2024-11-22,2017-05-14,82,10704000,0,https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax,https://i.scdn.co/image/ab67616100005174f2db81b3312a1f167fc54096,1587124,155615944,3,"['trap', 'Hip-Hop', 'rap', 'cloud rap', 'emo rap']","Michael Lamar White IV (born June 18, 1999), known professionally as Trippie Redd, is an American rapper, singer and songwriter.

White is best known for his songs ""Dark Knight Dummo"" (featuring Travis Scott) and ""Topanga"" with the former peaking at number 72 on the Billboard Hot 100 and the latter peaking at number 52. White has stated he is of Irish, Native American and African American descent. White said in March 2017 that he was worth $7 million and purchased his mother a $300,000 home. <a href=""https://www.last.fm/music/Trippie+Redd"">Read more on Last.fm</a>",upcoming_tour,2025-09-12,set(),Counter()
invent animate,spotify:artist:3ALVPmg5sZexSVD2m9atEt,"['djent', 'metalcore', 'progressive metal', 'deathcore', 'metal', 'post-hardcore']",9,103,2024-08-23,2014-08-22,53,174832,0,https://open.spotify.com/artist/3ALVPmg5sZexSVD2m9atEt,https://i.scdn.co/image/ab67616100005174aa2eb4e40b025830f5e7ab3b,104573,8072722,15,"['metalcore', 'Progressive Metalcore', 'DJENT', 'Progressive metal', 'seen live']","Hometown: Port Neches, TX
Genre: Progressive Metalcore / Djent
http://www.facebook.com/inventanimate
Members: 
Trey Celaya - Drums
Marcus Vik - Vocals
Keaton Goldwire - Guitar
Caleb Sherraden - Bass

Bursting out the scene from Port Neches, Texas comes Invent Animate. A 5 piece metalcore band simply doing what they love. With a different style than most metalcore bands, Invent Animate is bringing a fresh new sound to the scene. Come on out and support! <a href=""https://www.last.fm/music/Invent+Animate"">Read more on Last.fm</a>",upcoming_tour,2025-09-18,set(),Counter()
accept,spotify:artist:3JDIAtVrJdQ7GFOX26LYpv,"['heavy metal', 'speed metal', 'metal', 'hard rock', 'thrash metal']",22,260,2024-04-26,1981,58,1027186,0,https://open.spotify.com/artist/3JDIAtVrJdQ7GFOX26LYpv,https://i.scdn.co/image/ab67616100005174726d55d855cae9b4bdfd9514,668944,19943847,0,"['heavy metal', 'hard rock', 'metal', 'german', 'Power metal']","Accept are a German heavy metal band from the town of Solingen (NRW), formed in 1976 by guitarist Wolf Hoffmann and former members Udo Dirkschneider (vocals) and Peter Baltes (bass). Their beginnings can be traced back to the late 1960s, when the band got its start under the name Band X. Accept's lineup has changed over the years, which has included different singers, guitarists, bassists and drummers.

Their current lineup consists of Hoffmann, vocalist Mark Tornillo <a href=""https://www.last.fm/music/Accept"">Read more on Last.fm</a>",upcoming_tour,2025-11-07,set(),Counter()
